RG	RawReads	ReadsL35	FinalNoPCRDups	AvrgTimesSeen	Family	Species	ReadsMapped	ReadsDeduped	Ancientness	ReadsDeam1Term	ReadsDeam3Term	Deam5_95CI	Deam3_95CI	Deam5Cond_95CI	Deam3Cond_95CI	MeanFragmentLength	MeanFragmentLength_Deam
simadna.fq	499908	499908	499898	 1.0	Bovidae	Addax_nasomaculatus	52	52	-	1	2	16.7 (0.4,64.1)	0.0 (0.0,28.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.8	38.0
simadna.fq	499908	499908	499898	 1.0	Bovidae	Aepyceros_melampus	49	49	-	1	1	9.1 (0.2,41.3)	0.0 (0.0,41.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	48.0	51.0
simadna.fq	499908	499908	499898	 1.0	Bovidae	Alcelaphus_buselaphus	54	54	-	2	3	8.3 (0.2,38.5)	12.5 (0.3,52.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	40.3
simadna.fq	499908	499908	499898	 1.0	Bovidae	Ammotragus_lervia	52	52	-	1	4	9.1 (0.2,41.3)	0.0 (0.0,28.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.4	40.2
simadna.fq	499908	499908	499898	 1.0	Bovidae	Antidorcas_marsupialis	41	41	-	0	2	0.0 (0.0,30.8)	0.0 (0.0,30.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.2	43.5
simadna.fq	499908	499908	499898	 1.0	Bovidae	Antilope_cervicapra	59	59	-	2	6	7.1 (0.2,33.9)	7.7 (0.2,36.0)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	44.3	44.8
simadna.fq	499908	499908	499898	 1.0	Bovidae	Arabitragus_jayakari	45	45	-	0	0	0.0 (0.0,33.6)	0.0 (0.0,30.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.5	N/A
simadna.fq	499908	499908	499898	 1.0	Bovidae	Beatragus_hunteri	58	58	-	3	3	16.7 (2.1,48.4)	6.2 (0.2,30.2)	N/A (N/A,N/A)	0.0 (0.0,97.5)	45.8	44.0
simadna.fq	499908	499908	499898	 1.0	Bovidae	Bison_bison	601	595	-	10	29	2.8 (0.8,7.0)	5.2 (1.9,11.0)	N/A (N/A,N/A)	0.0 (0.0,97.5)	49.6	51.8
simadna.fq	499908	499908	499898	 1.0	Bovidae	Bison_bonasus	685	678	-	9	26	4.2 (1.7,8.5)	1.6 (0.2,5.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	50.1	47.1
simadna.fq	499908	499908	499898	 1.0	Bovidae	Bison_priscus	621	616	-	11	30	3.4 (1.1,7.7)	5.0 (1.9,10.6)	N/A (N/A,N/A)	0.0 (0.0,97.5)	49.6	51.5
simadna.fq	499908	499908	499898	 1.0	Bovidae	Bison_schoetensacki	697	687	-	9	28	4.3 (1.8,8.8)	1.5 (0.2,5.4)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	50.6	51.6
simadna.fq	499908	499908	499898	 1.0	Bovidae	Bootherium_bombifrons	50	50	-	1	4	0.0 (0.0,36.9)	8.3 (0.2,38.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.4	42.2
simadna.fq	499908	499908	499898	 1.0	Bovidae	Bos_frontalis	539	532	-	8	34	3.1 (0.9,7.9)	4.5 (1.3,11.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	49.7	52.8
simadna.fq	499908	499908	499898	 1.0	Bovidae	Bos_gaurus	537	530	-	8	32	2.5 (0.5,7.1)	5.5 (1.8,12.4)	0.0 (0.0,97.5)	N/A (N/A,N/A)	49.6	51.2
simadna.fq	499908	499908	499898	 1.0	Bovidae	Bos_grunniens	546	541	-	13	33	3.2 (0.9,8.1)	8.8 (4.1,16.1)	0.0 (0.0,84.2)	N/A (N/A,N/A)	49.2	46.9
simadna.fq	499908	499908	499898	 1.0	Bovidae	Bos_grunniens_x_Bos_taurus	547	542	-	11	27	3.2 (0.9,8.1)	6.9 (2.8,13.8)	0.0 (0.0,84.2)	N/A (N/A,N/A)	49.2	47.3
simadna.fq	499908	499908	499898	 1.0	Bovidae	Bos_indicus	1112	1092	-	9	22	2.1 (0.7,4.8)	1.8 (0.5,4.5)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	51.9	52.7
simadna.fq	499908	499908	499898	 1.0	Bovidae	Bos_javanicus	1145	1125	-	3	4	0.8 (0.1,2.9)	0.4 (0.0,2.4)	N/A (N/A,N/A)	N/A (N/A,N/A)	51.9	58.0
simadna.fq	499908	499908	499898	 1.0	Bovidae	Bos_mutus	575	568	-	12	31	3.1 (0.9,7.8)	7.5 (3.3,14.2)	0.0 (0.0,84.2)	N/A (N/A,N/A)	49.4	47.3
simadna.fq	499908	499908	499898	 1.0	Bovidae	Bos_primigenius	1142	1122	-	3	4	0.4 (0.0,2.3)	0.9 (0.1,3.1)	0.0 (0.0,97.5)	N/A (N/A,N/A)	51.9	52.5
simadna.fq	499908	499908	499898	 1.0	Bovidae	Bos_taurus	1144	1124	-	1	2	0.4 (0.0,2.2)	0.0 (0.0,1.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	51.9	71.5
simadna.fq	499908	499908	499898	 1.0	Bovidae	Boselaphus_tragocamelus	65	65	-	1	3	7.7 (0.2,36.0)	0.0 (0.0,23.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.6	43.3
simadna.fq	499908	499908	499898	 1.0	Bovidae	Bubalus_arnee	102	101	-	1	4	0.0 (0.0,12.8)	5.3 (0.1,26.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.7	41.2
simadna.fq	499908	499908	499898	 1.0	Bovidae	Bubalus_bubalis	110	109	-	1	6	0.0 (0.0,12.3)	4.8 (0.1,23.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.3	47.0
simadna.fq	499908	499908	499898	 1.0	Bovidae	Bubalus_carabanensis	94	92	-	1	4	0.0 (0.0,13.2)	5.6 (0.1,27.3)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.1	42.0
simadna.fq	499908	499908	499898	 1.0	Bovidae	Bubalus_depressicornis	99	99	-	0	2	0.0 (0.0,14.2)	0.0 (0.0,18.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.5	42.0
simadna.fq	499908	499908	499898	 1.0	Bovidae	Bubalus_quarlesi	74	74	-	1	3	0.0 (0.0,17.6)	7.7 (0.2,36.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.6	42.0
simadna.fq	499908	499908	499898	 1.0	Bovidae	Budorcas_taxicolor	42	42	-	2	2	12.5 (0.3,52.7)	8.3 (0.2,38.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.1	38.5
simadna.fq	499908	499908	499898	 1.0	Bovidae	Budorcas_taxicolor_taxicolor	39	39	-	3	4	22.2 (2.8,60.0)	11.1 (0.3,48.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.3	40.8
simadna.fq	499908	499908	499898	 1.0	Bovidae	Budorcas_taxicolor_tibetana	42	42	-	2	2	12.5 (0.3,52.7)	8.3 (0.2,38.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.1	38.5
simadna.fq	499908	499908	499898	 1.0	Bovidae	Capra_aegagrus	44	44	-	0	2	0.0 (0.0,52.2)	0.0 (0.0,30.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.7	43.0
simadna.fq	499908	499908	499898	 1.0	Bovidae	Capra_caucasica	46	46	-	1	3	9.1 (0.2,41.3)	0.0 (0.0,30.8)	N/A (N/A,N/A)	0.0 (0.0,97.5)	43.3	39.3
simadna.fq	499908	499908	499898	 1.0	Bovidae	Capra_falconeri	40	40	-	1	3	12.5 (0.3,52.7)	0.0 (0.0,30.8)	N/A (N/A,N/A)	0.0 (0.0,97.5)	43.4	39.3
simadna.fq	499908	499908	499898	 1.0	Bovidae	Capra_hircus	37	37	-	0	2	0.0 (0.0,60.2)	0.0 (0.0,36.9)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.1	43.0
simadna.fq	499908	499908	499898	 1.0	Bovidae	Capra_ibex	41	40	-	0	0	0.0 (0.0,28.5)	0.0 (0.0,28.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.1	N/A
simadna.fq	499908	499908	499898	 1.0	Bovidae	Capra_nubiana	60	60	-	0	2	0.0 (0.0,26.5)	0.0 (0.0,28.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.1	45.0
simadna.fq	499908	499908	499898	 1.0	Bovidae	Capra_pyrenaica	53	52	-	0	1	0.0 (0.0,26.5)	0.0 (0.0,26.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.3	48.0
simadna.fq	499908	499908	499898	 1.0	Bovidae	Capra_sibirica	60	60	-	0	3	0.0 (0.0,24.7)	0.0 (0.0,24.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.2	41.0
simadna.fq	499908	499908	499898	 1.0	Bovidae	Capricornis_crispus	36	36	-	1	3	0.0 (0.0,36.9)	12.5 (0.3,52.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.9	42.0
simadna.fq	499908	499908	499898	 1.0	Bovidae	Capricornis_milneedwardsii	37	37	-	0	3	0.0 (0.0,36.9)	0.0 (0.0,23.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.9	42.0
simadna.fq	499908	499908	499898	 1.0	Bovidae	Capricornis_rubidus	42	42	-	1	4	0.0 (0.0,33.6)	6.7 (0.2,31.9)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.7	42.8
simadna.fq	499908	499908	499898	 1.0	Bovidae	Capricornis_sp._YZ-2016	33	33	-	1	3	0.0 (0.0,45.9)	7.1 (0.2,33.9)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.2	40.3
simadna.fq	499908	499908	499898	 1.0	Bovidae	Capricornis_sumatraensis	34	34	-	0	2	0.0 (0.0,41.0)	0.0 (0.0,24.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.3	38.0
simadna.fq	499908	499908	499898	 1.0	Bovidae	Capricornis_swinhoei	36	36	-	1	2	0.0 (0.0,41.0)	7.1 (0.2,33.9)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.2	41.0
simadna.fq	499908	499908	499898	 1.0	Bovidae	Cephalophorus_callipygus	46	46	-	3	4	27.3 (6.0,61.0)	0.0 (0.0,41.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.0	42.5
simadna.fq	499908	499908	499898	 1.0	Bovidae	Cephalophorus_leucogaster	55	55	-	2	3	5.9 (0.1,28.7)	16.7 (0.4,64.1)	0.0 (0.0,97.5)	N/A (N/A,N/A)	45.5	46.7
simadna.fq	499908	499908	499898	 1.0	Bovidae	Cephalophorus_natalensis	58	58	-	1	3	5.6 (0.1,27.3)	0.0 (0.0,30.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.9	46.7
simadna.fq	499908	499908	499898	 1.0	Bovidae	Cephalophorus_nigrifrons	48	47	-	0	1	0.0 (0.0,23.2)	0.0 (0.0,52.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.7	46.0
simadna.fq	499908	499908	499898	 1.0	Bovidae	Cephalophorus_ogilbyi	50	50	-	1	1	7.7 (0.2,36.0)	0.0 (0.0,36.9)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.7	43.0
simadna.fq	499908	499908	499898	 1.0	Bovidae	Cephalophorus_rufilatus	51	50	-	0	1	0.0 (0.0,23.2)	0.0 (0.0,52.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.1	46.0
simadna.fq	499908	499908	499898	 1.0	Bovidae	Cephalophus_dorsalis	56	55	-	2	3	7.1 (0.2,33.9)	7.1 (0.2,33.9)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.4	41.0
simadna.fq	499908	499908	499898	 1.0	Bovidae	Cephalophus_jentinki	52	52	-	1	2	7.1 (0.2,33.9)	0.0 (0.0,26.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.0	41.5
simadna.fq	499908	499908	499898	 1.0	Bovidae	Cephalophus_silvicultor	58	58	-	1	2	7.1 (0.2,33.9)	0.0 (0.0,20.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.9	41.5
simadna.fq	499908	499908	499898	 1.0	Bovidae	Cephalophus_spadix	58	58	-	1	3	8.3 (0.2,38.5)	0.0 (0.0,23.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.2	42.0
simadna.fq	499908	499908	499898	 1.0	Bovidae	Connochaetes_gnou	63	63	-	3	6	0.0 (0.0,24.7)	25.0 (5.5,57.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.6	42.8
simadna.fq	499908	499908	499898	 1.0	Bovidae	Connochaetes_taurinus	64	64	-	4	6	13.3 (1.7,40.5)	17.6 (3.8,43.4)	100.0 (2.5,100.0)	50.0 (1.3,98.7)	44.7	43.0
simadna.fq	499908	499908	499898	 1.0	Bovidae	Damaliscus_lunatus	48	48	-	3	4	9.1 (0.2,41.3)	15.4 (1.9,45.4)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.1	42.0
simadna.fq	499908	499908	499898	 1.0	Bovidae	Damaliscus_pygargus	50	50	-	2	2	9.1 (0.2,41.3)	11.1 (0.3,48.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	39.5
simadna.fq	499908	499908	499898	 1.0	Bovidae	Dorcatragus_megalotis	57	56	-	0	2	0.0 (0.0,26.5)	0.0 (0.0,41.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.4	57.5
simadna.fq	499908	499908	499898	 1.0	Bovidae	Eudorcas_rufifrons	48	48	-	0	4	0.0 (0.0,26.5)	0.0 (0.0,28.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.5	46.8
simadna.fq	499908	499908	499898	 1.0	Bovidae	Eudorcas_thomsonii	42	42	-	0	1	0.0 (0.0,30.8)	0.0 (0.0,33.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.5	44.0
simadna.fq	499908	499908	499898	 1.0	Bovidae	Gazella_bennettii	70	69	-	0	3	0.0 (0.0,16.1)	0.0 (0.0,17.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.5	46.7
simadna.fq	499908	499908	499898	 1.0	Bovidae	Gazella_cuvieri	44	44	-	0	0	0.0 (0.0,24.7)	0.0 (0.0,36.9)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.1	N/A
simadna.fq	499908	499908	499898	 1.0	Bovidae	Gazella_dorcas	52	51	-	0	0	0.0 (0.0,24.7)	0.0 (0.0,24.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.2	N/A
simadna.fq	499908	499908	499898	 1.0	Bovidae	Gazella_erlangeri	51	50	-	1	2	0.0 (0.0,24.7)	8.3 (0.2,38.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.9	44.5
simadna.fq	499908	499908	499898	 1.0	Bovidae	Gazella_gazella	50	49	-	1	2	0.0 (0.0,23.2)	8.3 (0.2,38.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.9	44.5
simadna.fq	499908	499908	499898	 1.0	Bovidae	Gazella_leptoceros	46	46	-	0	0	0.0 (0.0,26.5)	0.0 (0.0,33.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.5	N/A
simadna.fq	499908	499908	499898	 1.0	Bovidae	Gazella_spekei	53	52	-	1	3	0.0 (0.0,23.2)	7.7 (0.2,36.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.4	45.7
simadna.fq	499908	499908	499898	 1.0	Bovidae	Gazella_subgutturosa	63	63	-	0	3	0.0 (0.0,17.6)	0.0 (0.0,23.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.9	46.3
simadna.fq	499908	499908	499898	 1.0	Bovidae	Hemitragus_jemlahicus	50	50	-	0	3	0.0 (0.0,36.9)	0.0 (0.0,21.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.6	40.0
simadna.fq	499908	499908	499898	 1.0	Bovidae	Hippotragus_equinus	65	65	-	0	1	0.0 (0.0,26.5)	0.0 (0.0,19.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.5	53.0
simadna.fq	499908	499908	499898	 1.0	Bovidae	Hippotragus_leucophaeus	46	46	-	0	0	0.0 (0.0,30.8)	0.0 (0.0,41.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.2	N/A
simadna.fq	499908	499908	499898	 1.0	Bovidae	Hippotragus_niger	63	63	-	2	3	11.8 (1.5,36.4)	0.0 (0.0,21.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	47.3	46.7
simadna.fq	499908	499908	499898	 1.0	Bovidae	Hippotragus_niger_niger	56	56	-	2	3	13.3 (1.7,40.5)	0.0 (0.0,24.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	47.8	46.7
simadna.fq	499908	499908	499898	 1.0	Bovidae	Hippotragus_niger_roosevelti	59	59	-	1	3	6.7 (0.2,31.9)	0.0 (0.0,20.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	48.0	44.7
simadna.fq	499908	499908	499898	 1.0	Bovidae	Hippotragus_niger_variani	64	64	-	2	3	12.5 (1.6,38.3)	0.0 (0.0,20.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	47.0	46.7
simadna.fq	499908	499908	499898	 1.0	Bovidae	Kobus_ellipsiprymnus	43	43	-	0	1	0.0 (0.0,41.0)	0.0 (0.0,30.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	49.6	48.0
simadna.fq	499908	499908	499898	 1.0	Bovidae	Kobus_leche	57	57	-	1	4	6.2 (0.2,30.2)	0.0 (0.0,23.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	48.4	43.8
simadna.fq	499908	499908	499898	 1.0	Bovidae	Leucocephalophus_adersi	65	64	-	1	2	5.6 (0.1,27.3)	0.0 (0.0,20.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.3	41.0
simadna.fq	499908	499908	499898	 1.0	Bovidae	Litocranius_walleri	61	61	-	0	0	0.0 (0.0,24.7)	0.0 (0.0,26.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.5	N/A
simadna.fq	499908	499908	499898	 1.0	Bovidae	Madoqua_kirkii	35	34	-	0	1	0.0 (0.0,33.6)	0.0 (0.0,52.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.9	41.0
simadna.fq	499908	499908	499898	 1.0	Bovidae	Madoqua_saltiana	39	38	-	0	1	0.0 (0.0,41.0)	0.0 (0.0,52.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.3	42.0
simadna.fq	499908	499908	499898	 1.0	Bovidae	Myotragus_balearicus	44	43	-	0	1	0.0 (0.0,45.9)	0.0 (0.0,30.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.3	42.0
simadna.fq	499908	499908	499898	 1.0	Bovidae	Naemorhedus_baileyi	49	49	-	1	1	0.0 (0.0,30.8)	7.1 (0.2,33.9)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.1	43.0
simadna.fq	499908	499908	499898	 1.0	Bovidae	Naemorhedus_caudatus	39	39	-	3	3	0.0 (0.0,30.8)	23.1 (5.0,53.8)	0.0 (0.0,97.5)	N/A (N/A,N/A)	44.4	40.3
simadna.fq	499908	499908	499898	 1.0	Bovidae	Naemorhedus_goral	41	41	-	1	2	0.0 (0.0,30.8)	8.3 (0.2,38.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.9	42.0
simadna.fq	499908	499908	499898	 1.0	Bovidae	Naemorhedus_griseus	43	43	-	3	3	8.3 (0.2,38.5)	15.4 (1.9,45.4)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.0	45.0
simadna.fq	499908	499908	499898	 1.0	Bovidae	Nanger_dama	58	57	-	3	5	4.8 (0.1,23.8)	14.3 (1.8,42.8)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	44.6	49.2
simadna.fq	499908	499908	499898	 1.0	Bovidae	Nanger_granti	50	50	-	1	3	0.0 (0.0,17.6)	7.7 (0.2,36.0)	0.0 (0.0,97.5)	N/A (N/A,N/A)	45.2	47.7
simadna.fq	499908	499908	499898	 1.0	Bovidae	Nanger_soemmerringii	63	62	-	3	5	4.5 (0.1,22.8)	12.5 (1.6,38.3)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	45.1	49.2
simadna.fq	499908	499908	499898	 1.0	Bovidae	Neotragus_batesi	38	38	-	1	1	10.0 (0.3,44.5)	0.0 (0.0,36.9)	N/A (N/A,N/A)	0.0 (0.0,97.5)	46.6	42.0
simadna.fq	499908	499908	499898	 1.0	Bovidae	Neotragus_moschatus	70	70	-	0	1	0.0 (0.0,23.2)	0.0 (0.0,24.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.0	39.0
simadna.fq	499908	499908	499898	 1.0	Bovidae	Oreamnos_americanus	49	48	-	0	0	0.0 (0.0,24.7)	0.0 (0.0,41.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.9	N/A
simadna.fq	499908	499908	499898	 1.0	Bovidae	Oreotragus_oreotragus	53	53	-	1	1	8.3 (0.2,38.5)	0.0 (0.0,33.6)	N/A (N/A,N/A)	0.0 (0.0,97.5)	44.8	71.0
simadna.fq	499908	499908	499898	 1.0	Bovidae	Oryx_beisa	39	39	-	0	0	0.0 (0.0,41.0)	0.0 (0.0,45.9)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.1	N/A
simadna.fq	499908	499908	499898	 1.0	Bovidae	Oryx_dammah	46	46	-	0	2	0.0 (0.0,33.6)	0.0 (0.0,33.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.0	44.0
simadna.fq	499908	499908	499898	 1.0	Bovidae	Oryx_gazella	39	39	-	0	2	0.0 (0.0,36.9)	0.0 (0.0,36.9)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.1	39.5
simadna.fq	499908	499908	499898	 1.0	Bovidae	Oryx_leucoryx	54	54	-	0	1	0.0 (0.0,28.5)	0.0 (0.0,36.9)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.6	49.0
simadna.fq	499908	499908	499898	 1.0	Bovidae	Ourebia_ourebi	42	42	-	2	2	18.2 (2.3,51.8)	0.0 (0.0,33.6)	N/A (N/A,N/A)	0.0 (0.0,97.5)	45.4	42.5
simadna.fq	499908	499908	499898	 1.0	Bovidae	Ovibos_moschatus	54	54	-	2	3	0.0 (0.0,24.7)	11.8 (1.5,36.4)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.7	43.0
simadna.fq	499908	499908	499898	 1.0	Bovidae	Ovis_ammon	40	40	-	1	1	0.0 (0.0,30.8)	8.3 (0.2,38.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.8	43.0
simadna.fq	499908	499908	499898	 1.0	Bovidae	Ovis_ammon_ammon	53	53	-	0	1	0.0 (0.0,26.5)	0.0 (0.0,24.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.7	39.0
simadna.fq	499908	499908	499898	 1.0	Bovidae	Ovis_aries	51	51	-	2	3	8.3 (0.2,38.5)	7.7 (0.2,36.0)	0.0 (0.0,97.5)	N/A (N/A,N/A)	43.8	40.0
simadna.fq	499908	499908	499898	 1.0	Bovidae	Ovis_canadensis	52	52	-	1	3	8.3 (0.2,38.5)	0.0 (0.0,30.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.7	40.0
simadna.fq	499908	499908	499898	 1.0	Bovidae	Ovis_dalli	57	57	-	1	4	7.1 (0.2,33.9)	0.0 (0.0,30.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.9	43.2
simadna.fq	499908	499908	499898	 1.0	Bovidae	Ovis_nivicola_lydekkeri	58	58	-	0	2	0.0 (0.0,26.5)	0.0 (0.0,30.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.8	40.5
simadna.fq	499908	499908	499898	 1.0	Bovidae	Ovis_orientalis	54	54	-	2	3	8.3 (0.2,38.5)	7.1 (0.2,33.9)	0.0 (0.0,97.5)	N/A (N/A,N/A)	44.6	40.0
